0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
11.630000114440918,0.0,6.980000019073486,4.650000095367432,6.980000019073486,4.650000095367432,4.650000095367432,9.300000190734863,6.980000019073486,8.960000038146973,1.4900000095367432,8.960000038146973,7.460000038146973,5.96999979019165,4.480000019073486,7.460000038146973,7.460000038146973,5.96999979019165,23.0,0.3382000029087067,5.329999923706055,0.07829999923706055,2.0699999332427983,0.030500000342726707,0.25,0.2647058963775635,0.20588235557079315,43.0,0.25581395626068115,0.25581395626068115,0.20930232107639316,25.0,0.239999994635582,0.2800000011920929,0.20000000298023224,-27.79999923706055,-0.4088235199451447,0.0,0.0,0.0,1.24364,0.0,0.0,0.0,0.0,0.00064085145,0.0,8.785273,0.0,0.0,0.00021528453,0.0,1.6860957,2.566311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0896826,2.7685735,3.7537804,8.800234,0.0,0.0,8.218777,4.037254,0.0,1.2929907,0.00071320706,0.0,0.0
11.630000114440918,0.0,6.980000019073486,4.650000095367432,6.980000019073486,4.650000095367432,4.650000095367432,9.300000190734863,6.980000019073486,6.800000190734862,2.9100000858306885,6.800000190734862,10.68000030517578,4.849999904632568,3.880000114440918,3.880000114440918,11.649999618530273,6.800000190734862,29.0,0.27880001068115234,20.25,0.19470000267028809,7.309999942779541,0.07029999792575836,0.2403846085071564,0.2403846085071564,0.25,43.0,0.25581395626068115,0.25581395626068115,0.20930232107639316,61.0,0.2295081913471222,0.2295081913471222,0.2786885201931,-35.599998474121094,-0.3423076868057251,0.0,0.0,0.0,1.6204722,0.0,0.0,0.0,0.0,5.2038667e-05,0.0,9.805053,0.0,0.0,0.0,0.0,2.1839051,3.341151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7937884,3.0877142,4.8828855,9.82713,0.0,0.0,9.175655,5.253621,0.0,1.4361897,1.9125468e-05,0.0,0.0
2.2699999809265137,0.0,9.09000015258789,9.09000015258789,2.2699999809265137,9.09000015258789,4.550000190734863,9.09000015258789,11.359999656677244,11.699999809265135,1.0599999427795408,11.699999809265135,11.699999809265135,3.190000057220459,6.380000114440918,4.260000228881837,11.699999809265135,6.380000114440918,36.0,0.3788999915122986,6.949999809265138,0.0731000006198883,3.0,0.031599998474121094,0.2526315748691559,0.3052631616592407,0.2526315748691559,44.0,0.2954545319080353,0.1818181872367859,0.25,51.0,0.2156862765550613,0.4117647111415863,0.2549019753932953,-42.0,-0.4421052634716034,-1.0,0.0,0.0,2.9817152,0.00020908678,0.0,0.0,0.0,0.002016179,0.0,7.7169504,0.0,0.0,0.0013065871,0.0,3.9658391,6.1388855,0.0,0.0,0.0005883707,0.0,0.00027792415,0.0,0.0,0.0,0.0,5.345188,2.4284506,8.957312,7.7380576,0.0,0.0,7.2239676,9.644378,0.0,1.1255014,0.0025890765,0.0007061429,0.0
13.640000343322756,0.0,9.09000015258789,2.2699999809265137,13.640000343322756,6.820000171661378,4.550000190734863,9.09000015258789,2.2699999809265137,17.190000534057614,0.0,10.9399995803833,4.690000057220459,12.5,7.809999942779541,4.690000057220459,10.9399995803833,1.559999942779541,26.0,0.4000000059604645,3.289999961853028,0.050599999725818634,1.4299999475479126,0.021900000050663948,0.2153846174478531,0.3384615480899811,0.2923077046871185,44.0,0.2272727340459824,0.2954545319080353,0.2954545319080353,21.0,0.19047619402408603,0.4285714328289032,0.2857142984867096,-40.20000076293945,-0.618461549282074,0.0,0.0,0.0,1.2202625,0.0,0.0,0.0,0.0,0.0016139746,0.0,8.939461,0.0,0.0,0.0007436776,0.0,1.6620772,2.518885,0.0,0.0,0.0,0.0,2.3234708e-05,0.0,0.0,0.0,0.0,6.196325,2.8170097,3.6846457,8.954999,0.0,0.0,8.363244,3.9627872,0.0,1.3152382,0.0018210663,0.0,0.0
4.550000190734863,0.0,6.820000171661378,0.0,4.550000190734863,6.820000171661378,9.09000015258789,11.359999656677244,11.359999656677244,3.119999885559082,0.0,9.380000114440918,3.119999885559082,3.119999885559082,6.25,10.9399995803833,9.380000114440918,7.809999942779541,24.0,0.3691999912261963,6.3499999046325675,0.09769999980926514,2.5799999237060547,0.03970000147819519,0.32307693362236023,0.20000000298023224,0.20000000298023224,44.0,0.3409090936183929,0.1818181872367859,0.2272727340459824,21.0,0.2857142984867096,0.2380952388048172,0.1428571492433548,-26.60000038146973,-0.4092307686805725,0.0,0.0,0.0,1.0127807,0.00013674876,0.0,0.0,0.0,0.0009763671,0.0,11.937784,0.0,0.0,0.0006314627,0.0,1.3859715,2.090971,0.0,0.0,0.00016188732,0.0,0.00021530957,0.0,0.0,0.0,0.0,8.273094,3.7606173,3.0600998,11.961732,0.0,0.0,11.169962,3.2904747,0.0,1.7523888,0.0011180618,0.0002212536,0.0
6.820000171661378,0.0,11.359999656677244,4.550000190734863,9.09000015258789,4.550000190734863,6.820000171661378,6.820000171661378,4.550000190734863,7.4099998474121085,1.8500000238418581,12.960000038146973,8.329999923706055,6.480000019073486,3.7000000476837163,5.559999942779541,10.1899995803833,3.7000000476837163,34.0,0.3118999898433685,10.68000030517578,0.09799999743700027,3.5299999713897705,0.032400000840425484,0.23853211104869845,0.2752293646335602,0.2752293646335602,44.0,0.27272728085517883,0.2272727340459824,0.27272728085517883,65.0,0.2153846174478531,0.3076923191547394,0.2769230902194977,-40.20000076293945,-0.3688073456287384,0.0,0.0,0.0,1.6106904,0.0012311381,0.0,0.0,0.0,0.0057266327,0.0,3.7474196,0.0,0.0,0.0037183713,0.0,2.1768122,3.3241436,0.0,0.0,0.0017279108,0.0,0.0014284828,0.0,0.0,0.0,0.0,2.599687,1.1823243,4.860299,3.7503664,0.0,0.0,3.504545,5.2285175,0.0,0.55598503,0.0067678723,0.0019194826,0.0
4.650000095367432,2.3299999237060547,6.980000019073486,2.3299999237060547,4.650000095367432,11.630000114440918,4.650000095367432,9.300000190734863,4.650000095367432,6.0999999046325675,2.440000057220459,9.760000228881836,4.880000114440918,6.0999999046325675,7.320000171661378,8.539999961853027,13.40999984741211,2.440000057220459,32.0,0.3855000138282776,10.81999969482422,0.13030000030994415,4.199999809265137,0.050599999725818634,0.3012048304080963,0.2530120611190796,0.2409638613462448,43.0,0.3255814015865326,0.1860465109348297,0.2325581461191177,40.0,0.2750000059604645,0.32499998807907104,0.25,-36.099998474121094,-0.43493977189064026,0.0,0.0,0.0,1.496279,0.00025987678,0.0,0.0,0.0,0.0010707931,0.0,3.8614104,0.0,0.0,0.0006087718,0.0,2.0283608,3.086668,0.0,0.0,0.00052981585,0.0,0.00028596155,0.0,0.0,0.0,0.0,2.6817858,1.2208,4.511687,3.858166,0.0,0.0,3.6076355,4.8538585,0.0,0.5808183,0.0013721379,0.0006488809,0.0
2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,4.550000190734863,9.09000015258789,2.2699999809265137,13.640000343322756,6.820000171661378,4.619999885559082,1.5399999618530271,4.619999885559082,4.619999885559082,3.0799999237060547,10.770000457763672,4.619999885559082,12.3100004196167,4.619999885559082,26.0,0.3939000070095062,2.7699999809265137,0.04199999943375588,1.2100000381469729,0.018300000578165054,0.27272728085517883,0.21212121844291687,0.21212121844291687,44.0,0.2954545319080353,0.15909090638160706,0.2272727340459824,22.0,0.2272727340459824,0.3181818127632141,0.1818181872367859,-33.200000762939446,-0.5030303001403809,0.0,0.0,0.0,1.3567454,0.0,0.0,0.0,0.0,0.0009985869,0.0,7.5498676,0.0,0.0,0.00033903532,0.0,1.8461175,2.799978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2335763,2.3794668,4.0957727,7.562159,0.0,0.0,7.062873,4.40511,0.0,1.1118375,0.0011239075,0.00020755164,0.0
6.820000171661378,4.550000190734863,6.820000171661378,9.09000015258789,9.09000015258789,6.820000171661378,4.550000190734863,13.640000343322756,11.359999656677244,3.7999999523162837,2.5299999713897705,8.859999656677246,5.059999942779541,7.5900001525878915,11.390000343322756,6.329999923706055,15.1899995803833,15.1899995803833,27.0,0.3375000059604645,6.260000228881836,0.07819999754428864,2.259999990463257,0.028200000524520874,0.4000000059604645,0.20000000298023224,0.2750000059604645,44.0,0.3409090936183929,0.2272727340459824,0.2954545319080353,36.0,0.4722222089767456,0.1666666716337204,0.25,-35.29999923706055,-0.4412499964237213,0.0,0.0,0.0,1.7220896,2.7419112e-05,0.0,0.0,0.0,0.0022635031,0.0,4.7250495,0.0,0.0,0.0013361677,0.0,2.3205252,3.5511816,0.0,0.0,0.0,0.0,0.0001480596,0.0,0.0,0.0,0.0,3.2775326,1.4909136,5.188979,4.7285676,0.0,0.0,4.4179935,5.5833964,0.0,0.7011491,0.0025812907,3.5212113e-05,0.0
2.2699999809265137,2.2699999809265137,11.359999656677244,2.2699999809265137,0.0,6.820000171661378,6.820000171661378,6.820000171661378,6.820000171661378,2.039999961853028,1.0199999809265137,10.199999809265137,3.059999942779541,3.059999942779541,9.18000030517578,8.159999847412111,9.18000030517578,8.159999847412111,39.0,0.3939000070095062,4.349999904632568,0.043900001794099815,2.0,0.02019999921321869,0.2929292917251587,0.20202019810676572,0.2525252401828766,44.0,0.27272728085517883,0.25,0.1818181872367859,55.0,0.30909091234207153,0.16363635659217834,0.30909091234207153,-41.099998474121094,-0.4151515066623688,0.0,0.0,0.0,1.631966,0.00014086282,0.0,0.0,0.0,0.001376102,0.0,7.0413156,0.0,0.0,0.0007056201,0.0,2.2017508,3.3658435,0.0,0.0,0.0003327765,0.0,0.00016190272,0.0,0.0,0.0,0.0,4.8805447,2.218638,4.919582,7.0539746,0.0,0.0,6.5879025,5.293001,0.0,1.0353901,0.001711739,0.00038736477,0.0
